cluster_rep,size
seed4_row103308,1
seed4_row103309,2
seed4_row103312,1
seed4_row103315,1
seed4_row103317,1
seed4_row103318,1
seed4_row103320,1
seed4_row103323,1
seed4_row103324,1
seed4_row103325,1
seed4_row103326,1
seed4_row103329,1
seed4_row103330,1
seed4_row103331,1
seed4_row103335,1
seed4_row103339,1
seed4_row103340,1
seed4_row103341,4
seed4_row103345,1
seed4_row103347,1
seed4_row103350,1
seed4_row103352,1
seed4_row103353,1
seed4_row103356,1
seed4_row103361,1
seed4_row103362,1
seed4_row103364,1
seed4_row103365,1
seed4_row103367,1
seed4_row103369,1
seed4_row103372,1
seed4_row103375,1
seed4_row103376,1
seed4_row103381,1
seed4_row103384,1
seed4_row103385,1
seed4_row103387,1
seed4_row103388,1
seed4_row103389,1
seed4_row103392,1
seed4_row103398,2
seed4_row103400,1
seed4_row103401,1
seed4_row103407,1
seed4_row103408,1
seed4_row103409,1
seed4_row103410,1
seed4_row103415,1
seed4_row103417,1
seed4_row103419,1
seed4_row103420,1
seed4_row103421,1
seed4_row103422,1
seed4_row103423,1
seed4_row103426,1
seed4_row103428,1
seed4_row103430,1
seed4_row103431,1
seed4_row103432,1
seed4_row103442,1
seed4_row103443,1
seed4_row103444,1
seed4_row103445,1
seed4_row103448,1
seed4_row103450,1
seed4_row103451,1
seed4_row103460,1
seed4_row103462,1
seed4_row103466,1
seed4_row103467,1
seed4_row103469,1
seed4_row103470,1
seed4_row103473,1
seed4_row103475,1
seed4_row103476,1
seed4_row103479,1
seed4_row103481,1
seed4_row103482,1
seed4_row103483,1
seed4_row103492,1
seed4_row103493,1
seed4_row103495,1
seed4_row103497,1
seed4_row103505,1
seed4_row103507,1
seed4_row103509,1
seed4_row103510,1
seed4_row103511,1
seed4_row103512,1
seed4_row103514,1
seed4_row103515,1
seed4_row103516,1
seed4_row103517,1
seed4_row103518,1
seed4_row103519,1
seed4_row103520,1
seed4_row103521,1
seed4_row103528,1
seed4_row103529,1
seed4_row103531,1
seed4_row103534,1
seed4_row103535,1
seed4_row103536,1
seed4_row103538,1
seed4_row103540,1
seed4_row103544,1
seed4_row103545,1
seed4_row103546,1
seed4_row103548,1
seed4_row103549,1
seed4_row103552,1
seed4_row103557,1
seed4_row103558,1
seed4_row103563,1
seed4_row103565,1
seed4_row103568,1
seed4_row103571,1
seed4_row103573,1
seed4_row103576,1
seed4_row103577,1
seed4_row103579,1
seed4_row103580,1
seed4_row103586,1
seed4_row103590,1
seed4_row103591,1
seed4_row103592,1
seed4_row103594,1
seed4_row103595,1
seed4_row103597,1
seed4_row103601,1
seed4_row103603,1
seed4_row103604,1
seed4_row103609,1
seed4_row103611,1
seed4_row103612,1
seed4_row103615,1
seed4_row103617,1
seed4_row103618,1
seed4_row103619,1
seed4_row103620,1
seed4_row103621,1
seed4_row103624,1
seed4_row103626,1
seed4_row103628,1
seed4_row103630,1
seed4_row103640,1
seed4_row103641,1
seed4_row103642,1
seed4_row103646,3
seed4_row103647,1
seed4_row103650,1
seed4_row103653,1
seed4_row103654,1
seed4_row103655,1
seed4_row103657,1
seed4_row103658,1
seed4_row103661,1
seed4_row103662,1
seed4_row103669,1
seed4_row103674,1
seed4_row103675,1
seed4_row103679,1
seed4_row103680,1
seed4_row103682,1
seed4_row103684,5
seed4_row103688,1
seed4_row103690,1
seed4_row103692,1
seed4_row103694,1
seed4_row103696,1
seed4_row103697,1
seed4_row103701,1
seed4_row103702,1
seed4_row103703,1
seed4_row103704,1
seed4_row103705,1
seed4_row103712,1
seed4_row103714,7
seed4_row103717,1
seed4_row103721,1
seed4_row103723,1
seed4_row103725,1
seed4_row103729,1
seed4_row103730,1
seed4_row103731,1
seed4_row103737,1
seed4_row103738,1
seed4_row103741,1
seed4_row103742,1
seed4_row103747,1
seed4_row103749,1
seed4_row103752,1
seed4_row103753,1
seed4_row103756,1
seed4_row103758,1
seed4_row103759,1
seed4_row103761,1
seed4_row103763,1
seed4_row103764,1
seed4_row103765,1
seed4_row103768,1
seed4_row103769,1
seed4_row103771,1
seed4_row103772,1
seed4_row103773,1
seed4_row103777,1
seed4_row103778,1
seed4_row103785,1
seed4_row103786,1
seed4_row103787,1
seed4_row103788,1
seed4_row103790,1
seed4_row103791,1
seed4_row103795,1
seed4_row103797,1
seed4_row103799,1
seed4_row103800,1
seed4_row103801,1
seed4_row103802,1
seed4_row103803,1
seed4_row103805,1
seed4_row103809,1
seed4_row103811,1
seed4_row103815,1
seed4_row103817,1
seed4_row103818,1
seed4_row103819,1
seed4_row103826,1
seed4_row103827,1
seed4_row103828,1
seed4_row103833,1
seed4_row103838,1
seed4_row103840,1
seed4_row103843,1
seed4_row103844,1
seed4_row103847,1
seed4_row103849,1
seed4_row103850,1
seed4_row103853,1
seed4_row103854,1
seed4_row103856,1
seed4_row103862,1
seed4_row103867,1
seed4_row103869,1
seed4_row103874,1
seed4_row103876,3
seed4_row103878,1
seed4_row103879,1
seed4_row103882,1
seed4_row103883,1
seed4_row103885,1
seed4_row103886,1
seed4_row103887,1
seed4_row103889,1
seed4_row103890,1
seed4_row103891,1
seed4_row103896,1
seed4_row103900,1
seed4_row103908,1
seed4_row103909,1
seed4_row103914,2
seed4_row103921,1
seed4_row103924,1
seed4_row103929,1
seed4_row103931,1
seed4_row103932,1
seed4_row103933,1
seed4_row103936,1
seed4_row103944,1
seed4_row103946,1
seed4_row103949,1
seed4_row103950,1
seed4_row103952,1
seed4_row103955,1
seed4_row103959,1
seed4_row103960,1
seed4_row103966,1
seed4_row103971,1
seed4_row103972,1
seed4_row103973,1
seed4_row103977,2
seed4_row103979,1
seed4_row103981,1
seed4_row103983,1
seed4_row103985,1
seed4_row103987,1
seed4_row103989,1
seed4_row103994,1
seed4_row104000,2
seed4_row104001,1
seed4_row104008,3
seed4_row104009,1
seed4_row104011,1
seed4_row104012,1
seed4_row104016,1
seed4_row104017,1
seed4_row104018,1
seed4_row104020,1
seed4_row104022,1
seed4_row104023,1
seed4_row104033,1
seed4_row104035,1
seed4_row104036,1
seed4_row104037,1
seed4_row104038,1
seed4_row104044,1
seed4_row104046,1
seed4_row104054,1
seed4_row104062,1
seed4_row104063,1
seed4_row104065,1
seed4_row104067,1
seed4_row104069,1
seed4_row104070,1
seed4_row104073,1
seed4_row104075,1
seed4_row104076,1
seed4_row104077,1
seed4_row104078,1
seed4_row104080,1
seed4_row104081,1
seed4_row104087,1
seed4_row104089,1
seed4_row104096,1
seed4_row104100,1
seed4_row104101,1
seed4_row104103,1
seed4_row104105,2
seed4_row104106,1
seed4_row104108,1
seed4_row104117,1
seed4_row104124,1
seed4_row104126,1
seed4_row104127,1
seed4_row104129,1
seed4_row104132,1
seed4_row104134,1
seed4_row104136,1
seed4_row104137,1
seed4_row104138,1
seed4_row104139,1
seed4_row104140,1
seed4_row104145,1
seed4_row104150,82
seed4_row104151,1
seed4_row104152,1
seed4_row104154,1
seed4_row104157,1
seed4_row104158,1
seed4_row104160,1
seed4_row104161,1
seed4_row104163,1
seed4_row104164,1
seed4_row104165,1
seed4_row104168,1
seed4_row104175,1
seed4_row104178,1
seed4_row104180,1
seed4_row104183,1
seed4_row104185,1
seed4_row104186,1
seed4_row104189,1
seed4_row104191,1
seed4_row104192,1
seed4_row104193,1
seed4_row104194,1
seed4_row104196,1
seed4_row104197,1
seed4_row104198,1
seed4_row104199,1
seed4_row104204,1
seed4_row104209,1
seed4_row104211,1
seed4_row104213,1
seed4_row104218,1
seed4_row104220,1
seed4_row104221,1
seed4_row104222,1
seed4_row104223,1
seed4_row104225,1
seed4_row104228,1
seed4_row104229,1
seed4_row104230,1
seed4_row104232,1
seed4_row104234,2
seed4_row104238,1
seed4_row104243,1
seed4_row104245,1
seed4_row104246,1
seed4_row104247,1
seed4_row104248,1
seed4_row104249,1
seed4_row104251,1
seed4_row104252,1
seed4_row104256,1
seed4_row104257,1
seed4_row104259,1
seed4_row104263,1
seed4_row104264,1
seed4_row104269,1
seed4_row104275,1
seed4_row104276,1
seed4_row104279,1
seed4_row104282,1
seed4_row104283,1
seed4_row104286,2
seed4_row104287,1
seed4_row104290,1
seed4_row104291,1
seed4_row104292,1
seed4_row104294,2
seed4_row104295,1
seed4_row104296,1
seed4_row104300,1
seed4_row104301,1
seed4_row104303,1
seed4_row104304,1
seed4_row104309,1
seed4_row104310,1
seed4_row104313,2
seed4_row104315,1
seed4_row104317,3
seed4_row104319,1
seed4_row104324,1
seed4_row104326,1
seed4_row104328,3
seed4_row104330,1
seed4_row104332,1
seed4_row104336,1
seed4_row104337,1
seed4_row104339,1
seed4_row104340,1
seed4_row104342,1
seed4_row104348,1
seed4_row104352,1
seed4_row104353,1
seed4_row104354,1
seed4_row104359,1
seed4_row104362,1
seed4_row104363,1
seed4_row104365,1
seed4_row104367,1
seed4_row104370,1
seed4_row104374,1
seed4_row104375,1
seed4_row104378,1
seed4_row104379,1
seed4_row104380,1
seed4_row104382,1
seed4_row104383,2
seed4_row104385,1
seed4_row104387,1
seed4_row104389,1
seed4_row104392,1
seed4_row104393,1
seed4_row104394,1
seed4_row104396,1
seed4_row104397,1
seed4_row104402,1
seed4_row104406,1
seed4_row104410,1
seed4_row104411,1
seed4_row104413,1
seed4_row104416,1
seed4_row104420,1
seed4_row104421,2
seed4_row104423,1
seed4_row104428,1
seed4_row104429,1
seed4_row104430,1
seed4_row104432,1
seed4_row104435,1
seed4_row104437,1
seed4_row104439,1
seed4_row104440,1
seed4_row104441,1
seed4_row104443,1
seed4_row104448,1
seed4_row104449,1
seed4_row104453,1
seed4_row104457,1
seed4_row104463,1
seed4_row104465,1
seed4_row104468,1
seed4_row104469,1
seed4_row104470,1
seed4_row104472,1
seed4_row104478,1
seed4_row104482,1
seed4_row104485,1
seed4_row104489,1
seed4_row104491,1
seed4_row104496,1
seed4_row104497,1
seed4_row104498,1
seed4_row104500,1
seed4_row104502,1
seed4_row104503,1
seed4_row104504,1
seed4_row104506,1
seed4_row104508,1
seed4_row104509,1
seed4_row104513,1
seed4_row104515,1
seed4_row104516,3
seed4_row104517,1
seed4_row104520,1
seed4_row104521,1
seed4_row104522,1
seed4_row104525,1
seed4_row104526,1
seed4_row104530,1
seed4_row104532,1
seed4_row104533,1
seed4_row104535,1
seed4_row104536,1
seed4_row104540,1
seed4_row104542,1
seed4_row104543,1
seed4_row104545,1
seed4_row104546,1
seed4_row104548,1
seed4_row104549,1
seed4_row104551,1
seed4_row104552,1
seed4_row104553,1
seed4_row104554,1
seed4_row104555,1
seed4_row104559,1
seed4_row104561,1
seed4_row104566,1
seed4_row104570,1
seed4_row104573,1
seed4_row104575,1
seed4_row104577,1
seed4_row104581,1
seed4_row104588,1
seed4_row104589,1
seed4_row104590,1
seed4_row104591,1
seed4_row104592,1
seed4_row104598,1
seed4_row104600,1
seed4_row104602,1
seed4_row104606,2
seed4_row104608,1
seed4_row104610,1
seed4_row104611,1
seed4_row104613,1
seed4_row104615,1
seed4_row104622,1
seed4_row104628,1
seed4_row104630,1
seed4_row104631,1
seed4_row104634,1
seed4_row104635,2
seed4_row104639,1
seed4_row104641,1
seed4_row104642,1
seed4_row104648,1
seed4_row104649,1
seed4_row104658,1
seed4_row104660,1
seed4_row104661,1
seed4_row104662,1
seed4_row104663,1
seed4_row104666,1
seed4_row104667,1
seed4_row104668,1
seed4_row104669,1
seed4_row104671,1
seed4_row104675,1
seed4_row104678,1
seed4_row104682,1
seed4_row104683,1
seed4_row104686,1
seed4_row104690,1
seed4_row104691,1
seed4_row104694,1
seed4_row104695,1
seed4_row104697,1
seed4_row104703,1
seed4_row104704,1
seed4_row104706,1
seed4_row104709,1
seed4_row104710,1
seed4_row104711,1
seed4_row104713,1
seed4_row104714,1
seed4_row104717,1
seed4_row104720,1
seed4_row104727,1
seed4_row104728,1
seed4_row104729,1
seed4_row104731,1
seed4_row104735,1
seed4_row104736,1
seed4_row104740,1
seed4_row104741,1
seed4_row104742,1
seed4_row104743,1
seed4_row104745,1
seed4_row104746,1
seed4_row104747,1
seed4_row104748,1
seed4_row104750,1
seed4_row104753,1
seed4_row104754,1
seed4_row104755,1
seed4_row104756,1
seed4_row104758,1
seed4_row104767,2
seed4_row104768,1
seed4_row104769,1
seed4_row104772,1
seed4_row104776,1
seed4_row104777,1
seed4_row104778,1
seed4_row104779,1
seed4_row104781,1
seed4_row104785,2
seed4_row104789,1
seed4_row104791,1
seed4_row104797,1
seed4_row104798,1
seed4_row104799,1
seed4_row104803,1
seed4_row104804,1
seed4_row104814,1
seed4_row104816,1
seed4_row104818,1
seed4_row104819,1
seed4_row104822,1
seed4_row104824,1
seed4_row104826,1
seed4_row104831,1
seed4_row104834,1
seed4_row104837,1
seed4_row104839,1
seed4_row104841,1
seed4_row104846,2
seed4_row104847,1
seed4_row104848,1
seed4_row104850,1
seed4_row104852,1
seed4_row104854,1
seed4_row104855,1
seed4_row104857,1
seed4_row104864,1
seed4_row104866,1
seed4_row104868,1
seed4_row104871,1
seed4_row104873,1
seed4_row104880,1
seed4_row104882,1
seed4_row104884,1
seed4_row104887,1
seed4_row104888,1
seed4_row104891,1
seed4_row104896,1
seed4_row104899,1
seed4_row104900,1
seed4_row104902,1
seed4_row104903,1
seed4_row104904,1
seed4_row104910,1
seed4_row104914,1
seed4_row104917,1
seed4_row104918,1
seed4_row104920,1
seed4_row104922,1
seed4_row104924,1
seed4_row104925,1
seed4_row104930,1
seed4_row104931,1
seed4_row104932,1
seed4_row104933,1
seed4_row104941,1
seed4_row104944,1
seed4_row104946,1
seed4_row104954,1
seed4_row104955,1
seed4_row104958,1
seed4_row104962,1
seed4_row104963,1
seed4_row104964,1
seed4_row104966,1
seed4_row104970,1
seed4_row104975,1
seed4_row104976,1
seed4_row104978,1
seed4_row104979,1
seed4_row104985,2
seed4_row104987,1
seed4_row104988,1
seed4_row104989,1
seed4_row104990,1
seed4_row104991,1
seed4_row104993,1
seed4_row105000,1
seed4_row105004,2
seed4_row105007,1
seed4_row105009,1
seed4_row105012,1
seed4_row105013,1
seed4_row105015,1
seed4_row105018,1
seed4_row105021,1
seed4_row105026,1
seed4_row105028,1
seed4_row105031,1
seed4_row105032,1
seed4_row105034,1
seed4_row105036,1
seed4_row105038,1
seed4_row105039,1
seed4_row105041,1
seed4_row105046,1
seed4_row105049,1
seed4_row105051,1
seed4_row105052,1
seed4_row105054,1
seed4_row105055,1
seed4_row105056,1
seed4_row105059,2
seed4_row105060,1
seed4_row105062,1
seed4_row105064,1
seed4_row105067,1
seed4_row105070,1
seed4_row105072,1
seed4_row105073,1
seed4_row105077,1
seed4_row105078,1
seed4_row105081,1
seed4_row105090,1
seed4_row105091,1
seed4_row105092,1
seed4_row105093,1
seed4_row105094,1
seed4_row105101,1
seed4_row105102,1
seed4_row105103,1
seed4_row105105,1
seed4_row105106,1
seed4_row105108,1
seed4_row105110,1
seed4_row105113,1
seed4_row105115,1
seed4_row105116,1
seed4_row105117,1
seed4_row105122,1
seed4_row105123,1
seed4_row105125,1
seed4_row105132,1
seed4_row105133,1
seed4_row105134,1
seed4_row105136,3
seed4_row105140,1
seed4_row105142,1
seed4_row105143,1
seed4_row105146,1
seed4_row105148,1
seed4_row105151,1
seed4_row105155,1
seed4_row105156,1
seed4_row105157,7
seed4_row105161,1
seed4_row105163,1
seed4_row105165,1
seed4_row105166,1
seed4_row105168,1
seed4_row105169,1
seed4_row105171,1
seed4_row105173,1
seed4_row105175,1
seed4_row105176,1
seed4_row105177,2
seed4_row105179,1
seed4_row105181,1
seed4_row105185,1
seed4_row105186,1
seed4_row105187,1
seed4_row105188,1
seed4_row105193,1
seed4_row105195,1
seed4_row105196,1
seed4_row105199,2
seed4_row105200,1
seed4_row105201,1
seed4_row105202,1
seed4_row105207,1
seed4_row105213,1
seed4_row105214,1
seed4_row105219,1
seed4_row105220,1
seed4_row105224,1
seed4_row105225,1
seed4_row105226,2
seed4_row105229,1
seed4_row105230,1
seed4_row105231,1
seed4_row105232,1
seed4_row105235,1
seed4_row105239,1
seed4_row105240,1
seed4_row105241,1
seed4_row105242,1
seed4_row105244,1
seed4_row105245,1
seed4_row105249,1
seed4_row105251,1
seed4_row105259,1
seed4_row105260,1
seed4_row105261,1
seed4_row105262,1
seed4_row105264,1
seed4_row105268,1
seed4_row105275,1
seed4_row105278,1
seed4_row105281,1
seed4_row105282,1
seed4_row105286,1
seed4_row105289,1
seed4_row105291,1
seed4_row105293,1
seed4_row105294,1
seed4_row105298,1
seed4_row105299,1
seed4_row105301,1
seed4_row105304,1
seed4_row105308,1
seed4_row105310,1
seed4_row105311,1
seed4_row105312,1
seed4_row105314,1
seed4_row105315,1
seed4_row105316,1
seed4_row105317,1
seed4_row105321,1
seed4_row105323,1
seed4_row105324,1
seed4_row105325,1
seed4_row105326,1
seed4_row105327,1
seed4_row105328,1
seed4_row105331,1
seed4_row105332,1
seed4_row105333,1
seed4_row105338,2
seed4_row105340,1
seed4_row105343,1
seed4_row105347,1
seed4_row105348,1
seed4_row105351,1
seed4_row105353,1
seed4_row105354,1
seed4_row105355,1
seed4_row105357,1
seed4_row105359,1
seed4_row105360,1
seed4_row105364,1
seed4_row105367,1
seed4_row105368,1
seed4_row105369,1
seed4_row105373,3
seed4_row105377,1
seed4_row105381,1
seed4_row105383,1
seed4_row105385,1
seed4_row105387,2
seed4_row105388,1
seed4_row105391,1
seed4_row105394,1
seed4_row105396,1
seed4_row105397,1
seed4_row105400,1
seed4_row105405,1
seed4_row105407,1
seed4_row105410,1
seed4_row105411,1
seed4_row105412,1
seed4_row105413,1
seed4_row105416,1
seed4_row105418,1
seed4_row105420,1
seed4_row105423,1
seed4_row105425,1
seed4_row105429,1
seed4_row105437,1
seed4_row105438,1
seed4_row105439,1
seed4_row105441,1
seed4_row105443,1
seed4_row105445,1
seed4_row105446,1
seed4_row105447,1
seed4_row105453,1
seed4_row105459,1
seed4_row105460,2
seed4_row105461,1
seed4_row105467,1
seed4_row105469,1
seed4_row105471,1
seed4_row105472,1
seed4_row105474,1
seed4_row105480,1
seed4_row105482,1
seed4_row105484,1
seed4_row105485,1
seed4_row105486,1
seed4_row105489,1
seed4_row105491,1
seed4_row105492,1
seed4_row105493,1
seed4_row105496,1
seed4_row105497,1
seed4_row105499,1
seed4_row105501,1
seed4_row105503,1
seed4_row105506,1
seed4_row105507,1
seed4_row105509,1
seed4_row105510,1
seed4_row105511,1
seed4_row105515,1
seed4_row105516,1
seed4_row105521,1
seed4_row105522,1
seed4_row105523,1
seed4_row105527,1
seed4_row105529,1
seed4_row105531,1
seed4_row105532,1
seed4_row105535,1
seed4_row105536,1
seed4_row105542,1
seed4_row105546,1
seed4_row105547,1
seed4_row105549,1
seed4_row105551,1
seed4_row105553,1
seed4_row105555,1
seed4_row105562,1
seed4_row105563,1
seed4_row105567,1
seed4_row105576,1
seed4_row105579,1
seed4_row105580,1
seed4_row105582,1
seed4_row105584,1
seed4_row105585,1
seed4_row105587,1
seed4_row105591,1
seed4_row105593,1
seed4_row105596,1
seed4_row105600,1
seed4_row105601,1
seed4_row105604,1
seed4_row105605,1
seed4_row105612,1
seed4_row105616,1
seed4_row105618,1
seed4_row105619,1
seed4_row105620,1
seed4_row105621,1
seed4_row105623,1
seed4_row105625,1
seed4_row105628,1
seed4_row105632,1
seed4_row105634,1
seed4_row105635,1
seed4_row105636,1
seed4_row105638,1
seed4_row105642,1
seed4_row105643,1
seed4_row105645,1
seed4_row105650,2
seed4_row105651,1
seed4_row105652,1
seed4_row105656,1
seed4_row105657,1
seed4_row105659,1
seed4_row105663,1
seed4_row105665,1
seed4_row105667,1
seed4_row105670,1
seed4_row105671,1
seed4_row105672,1
seed4_row105673,1
seed4_row105674,1
seed4_row105678,1
seed4_row105679,1
seed4_row105682,1
seed4_row105685,3
seed4_row105687,1
seed4_row105691,1
seed4_row105695,1
seed4_row105696,1
seed4_row105698,1
seed4_row105699,2
seed4_row105701,1
seed4_row105703,1
seed4_row105706,1
seed4_row105707,1
seed4_row105708,1
seed4_row105709,1
seed4_row105711,1
seed4_row105715,2
seed4_row105720,1
seed4_row105722,1
seed4_row105725,1
seed4_row105726,1
seed4_row105729,1
seed4_row105731,1
seed4_row105733,1
seed4_row105738,1
seed4_row105739,1
seed4_row105741,1
seed4_row105742,1
seed4_row105744,1
seed4_row105746,1
seed4_row105747,1
seed4_row105748,1
seed4_row105750,1
seed4_row105751,1
seed4_row105753,1
seed4_row105755,1
seed4_row105764,1
seed4_row105767,1
seed4_row105769,1
seed4_row105771,1
seed4_row105774,1
seed4_row105777,1
seed4_row105779,1
seed4_row105780,1
seed4_row105781,1
seed4_row105787,1
seed4_row105788,1
seed4_row105789,1
seed4_row105790,1
seed4_row105791,1
seed4_row105794,1
seed4_row105795,1
seed4_row105797,1
seed4_row105798,1
seed4_row105799,1
seed4_row105800,1
seed4_row105803,1
seed4_row105808,1
seed4_row105810,1
seed4_row105817,1
seed4_row105819,1
seed4_row105820,1
seed4_row105826,1
seed4_row105827,2
seed4_row105830,1
seed4_row105832,1
seed4_row105835,1
seed4_row105842,1
seed4_row105845,1
seed4_row105847,1
seed4_row105850,1
seed4_row105855,1
seed4_row105856,1
seed4_row105859,4
seed4_row105861,1
seed4_row105862,1
seed4_row105863,1
seed4_row105864,1
seed4_row105867,1
seed4_row105872,1
seed4_row105875,1
seed4_row105877,1
seed4_row105879,1
seed4_row105881,1
seed4_row105885,1
seed4_row105888,1
seed4_row105893,1
seed4_row105895,5
seed4_row105897,1
seed4_row105898,1
seed4_row105899,1
seed4_row105900,1
seed4_row105902,1
seed4_row105906,2
seed4_row105907,1
seed4_row105911,1
seed4_row105917,1
seed4_row105919,1
seed4_row105923,1
seed4_row105924,1
seed4_row105927,1
seed4_row105928,1
seed4_row105929,1
seed4_row105930,1
seed4_row105934,1
seed4_row105935,1
seed4_row105938,1
seed4_row105942,1
seed4_row105943,1
seed4_row105947,1
seed4_row105950,1
